image_1,image_2,day_diff,change_detected
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2015-3-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2016-7-6.jpg,478 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2014-7-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2015-3-4.jpg,228 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2015-3-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2015-3-18.jpg,4 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_521/2016-9-28.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_521/2016-10-5.jpg,7 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_511/2008-4-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_511/2008-5-5.jpg,5 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-2-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-7-22.jpg,168 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2014-10-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2016-7-10.jpg,623 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2015-3-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2016-12-23.jpg,648 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2014-10-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2016-10-3.jpg,708 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2014-11-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-2-5.jpg,437 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2012-10-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2014-9-3.jpg,684 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-7-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-10-30.jpg,100 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2015-10-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-4-5.jpg,172 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-2-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-7-6.jpg,150 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2012-10-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2015-3-4.jpg,866 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2013-5-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2016-12-23.jpg,1332 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2009-8-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2011-3-14.jpg,582 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_513/2015-8-31.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_513/2016-4-7.jpg,220 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2014-11-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-10-30.jpg,705 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2014-10-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2015-5-12.jpg,198 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-2-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-10-30.jpg,268 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2009-8-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2015-7-11.jpg,2162 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2015-3-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2016-2-17.jpg,340 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2015-10-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-2-7.jpg,114 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2011-3-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2015-7-11.jpg,1580 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2013-5-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2016-7-6.jpg,1162 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-7-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-8-25.jpg,32 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2011-3-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2013-4-27.jpg,775 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2015-5-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2016-7-10.jpg,425 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2016-7-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2016-10-3.jpg,85 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-4-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-7-6.jpg,92 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2015-10-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-7-6.jpg,264 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2012-10-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2014-7-19.jpg,638 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2014-7-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2014-9-3.jpg,46 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-2-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_532/2016-4-5.jpg,58 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-9-17.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2017-1-2.jpg,107 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2015-3-18.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2016-2-17.jpg,336 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2015-5-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_531/2016-10-3.jpg,510 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2014-10-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_523/2016-2-17.jpg,491 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2012-6-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2015-5-31.jpg,1072 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2012-6-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2014-1-18.jpg,574 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2012-6-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2012-8-1.jpg,39 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2016-7-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_525/2016-12-23.jpg,170 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2013-4-27.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2015-7-11.jpg,805 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2014-9-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_524/2015-3-4.jpg,182 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2012-8-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2015-5-31.jpg,1033 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2012-8-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2014-1-18.jpg,535 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2015-1-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2015-8-4.jpg,195 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2014-10-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2016-10-3.jpg,708 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2014-5-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2015-1-21.jpg,258 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2014-6-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2015-8-4.jpg,401 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-7-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-9-17.jpg,55 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-4-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-5-8.jpg,35 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2016-7-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2016-10-3.jpg,85 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2014-5-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2014-6-29.jpg,52 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2015-5-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2016-10-3.jpg,510 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2011-10-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2014-5-3.jpg,945 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-8-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-9-17.jpg,23 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2011-10-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2016-1-25.jpg,1577 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2014-10-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2015-5-12.jpg,198 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2011-10-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2016-5-1.jpg,1674 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2014-6-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2015-1-21.jpg,206 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2014-10-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_539/2016-7-10.jpg,623 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2014-11-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_528/2016-7-22.jpg,605 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2009-8-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_533/2013-4-27.jpg,1357 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-7-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2017-1-2.jpg,162 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2014-5-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_538/2015-8-4.jpg,453 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-4-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-6-29.jpg,87 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-6-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-10-16.jpg,114 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2015-1-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2015-5-21.jpg,132 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2014-5-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2016-1-25.jpg,632 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-5-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2015-8-4.jpg,453 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2016-8-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_534/2017-1-2.jpg,130 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2014-5-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2016-5-1.jpg,729 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-9-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-10-16.jpg,17 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2012-6-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2013-8-24.jpg,445 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-6-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-9-29.jpg,97 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2012-6-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2014-10-13.jpg,864 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2016-1-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_540/2016-5-1.jpg,97 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-5-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-6-29.jpg,52 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-3-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-6-24.jpg,109 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-3-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-10-16.jpg,223 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-4-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-6-29.jpg,85 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2014-2-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2015-5-21.jpg,454 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2012-6-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2013-8-24.jpg,449 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-4-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-8-3.jpg,120 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2013-8-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2014-10-13.jpg,415 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2015-1-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2016-2-18.jpg,405 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2015-7-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-5-1.jpg,291 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2012-6-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_545/2014-10-13.jpg,860 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2014-4-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_54/2015-8-4.jpg,488 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-6-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-12-13.jpg,167 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-2-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-5-1.jpg,68 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2014-9-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2016-6-7.jpg,640 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2015-7-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-2-23.jpg,223 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2016-4-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2016-10-25.jpg,203 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2016-12-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2017-1-10.jpg,22 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2017-1-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2017-1-12.jpg,2 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-8-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-12-13.jpg,132 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2015-7-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-4-26.jpg,286 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2014-9-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2016-10-25.jpg,780 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_551/2014-4-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_551/2014-4-14.jpg,9 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-2-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-4-26.jpg,63 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-3-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_544/2016-9-29.jpg,206 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2014-2-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2015-1-9.jpg,322 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2016-12-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2017-1-12.jpg,24 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2014-9-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_548/2016-4-5.jpg,577 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-6-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_546/2016-8-3.jpg,35 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2014-1-18.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_536/2015-5-31.jpg,498 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_449/2014-6-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_449/2015-1-14.jpg,203 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-4-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_549/2016-5-1.jpg,5 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2013-8-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2016-1-26.jpg,884 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2013-8-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2013-10-4.jpg,40 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2013-10-4.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2017-1-31.jpg,1215 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2017-1-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_55/2017-1-23.jpg,11 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2013-10-4.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_552/2016-1-26.jpg,844 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_551/2012-11-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_551/2014-4-5.jpg,499 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2015-5-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_542/2016-2-18.jpg,273 days,False
